LAST_UPDATE,FREQUENCY,DESTINATION,PURPOSE,DURATION,UNIT,COUNTRY,TIME_PERIOD,OBS_VALUE
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2016,300941
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2017,231492
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2018,282546
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2019,679396
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2020,371640
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2021,471108
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BE,2022,531226
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2012,211425
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2013,204643
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2014,202341
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2015,161117
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2016,142464
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2017,229486
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2018,164733
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2019,191088
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2020,54612
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2021,98037
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,BG,2022,149674
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2012,1591835
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2013,1766694
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2014,1703647
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2015,1969845
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2016,2021072
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2017,2088757
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2018,1382775
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2019,1546725
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2020,847395
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2021,931088
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CH,2022,1227680
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2012,174558
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2013,208776
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2014,181529
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2015,137738
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2016,183409
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2017,177914
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2018,199753
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2019,194792
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2020,146920
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2021,95104
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CY,2022,181917
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2012,809550
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2013,718595
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2014,635733
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2015,841278
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2016,668488
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2017,902639
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2018,820904
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2019,1016034
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2020,318765
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2021,380709
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,CZ,2022,743872
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2012,6472197
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2013,8619655
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2014,7661347
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2015,7123490
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2016,7996339
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2017,8110583
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2018,10157910
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2019,9395091
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2020,4149719
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2021,5258705
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DE,2022,7018551
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2012,163152
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2013,141173
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2014,96969
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2015,116211
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2016,132185
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2017,687145
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2018,550887
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2019,1034641
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2020,576860
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,DK,2021,353964
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2012,42663
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2013,20960
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2014,35806
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2015,88796
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2016,84262
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2017,140609
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2018,160793
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2019,194715
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2020,72968
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2021,85772
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EE,2022,140251
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2012,462374
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2013,308913
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2014,430969
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2015,316220
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2016,290429
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2017,447325
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2018,349840
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2019,322339
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2020,230339
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2021,233064
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,EL,2022,355297
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2012,8875873
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2013,8199301
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2014,7828344
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2015,9460376
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2016,8626748
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2017,8107481
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2018,8329635
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2019,9453296
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2020,5136042
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2021,8106309
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ES,2022,9132810
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2012,1778252
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2013,1793866
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2014,1651274
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2015,1853993
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2016,1820672
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2017,2115218
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2018,1909549
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2019,2067590
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2020,1743462
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2021,1855186
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FI,2022,2052785
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2012,12938414
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2013,13176719
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2014,13183843
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2015,10747075
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2016,10155587
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2017,13571581
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2018,16016578
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2019,14916234
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2020,14698373
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2021,19284376
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,FR,2022,20294829
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2012,1345210
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2013,1756677
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2014,1092938
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2015,926498
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2016,583560
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2017,522111
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2018,466691
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2019,560980
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2020,288065
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2021,350494
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HR,2022,224260
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2012,360449
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2013,324590
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2014,415579
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2015,303410
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2016,440564
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2017,462750
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2018,391809
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2019,561482
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2020,247736
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2021,270712
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,HU,2022,459068
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2012,1626733
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2013,1463773
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2014,1607813
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2015,1581841
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2016,1591794
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2017,1785022
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2018,1805520
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2019,2054820
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2020,856230
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2021,673407
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IE,2022,1901701
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2012,1832798
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2013,1352275
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2014,1459709
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2015,1172722
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2016,1093428
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2017,1750003
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2018,1591535
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2019,1382953
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2020,716269
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2021,476115
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,IT,2022,885863
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2012,471638
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2013,478716
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2014,511062
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2015,470206
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2016,480964
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2017,462635
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2018,461500
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2019,496417
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2020,388383
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2021,471153
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LT,2022,535827
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2012,36526
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2013,30452
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2014,73588
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2015,53767
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2016,33174
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2017,85082
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2018,78158
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2019,100889
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2020,77668
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2021,77619
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LU,2022,119181
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2012,418176
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2013,314878
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2014,350360
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2015,162406
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2016,98616
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2017,160932
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2018,175230
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2019,246976
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2020,123550
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2021,193424
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,LV,2022,244900
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ME,2016,111481
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,ME,2017,79044
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MK,2019,16618
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MK,2020,
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MK,2021,8772
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2012,22480
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2013,25585
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2014,18221
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2015,20622
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2016,14590
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2017,31401
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2018,24906
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2019,27455
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2020,14248
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2021,24545
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,MT,2022,19536
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2012,192754
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2013,170974
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2014,157441
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2015,98139
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2016,138701
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2017,831938
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2018,690898
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2019,652795
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2020,206108
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2021,952030
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NL,2022,4409480
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2013,2411919
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2014,2621213
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2015,2386222
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2016,2125984
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2017,2647730
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2018,3598533
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,NO,2021,2252236
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2012,4694538
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2013,3157419
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2014,3109293
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2015,3126935
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2016,3855165
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2017,3576391
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2018,3596323
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2019,3664623
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2020,1895267
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2021,2308314
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PL,2022,3028272
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2012,741995
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2013,708818
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2014,730371
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2015,729572
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2016,696899
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2017,716465
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2018,732738
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2019,998624
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2020,681152
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2021,807134
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,PT,2022,958503
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2012,266738
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2013,409530
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2014,473926
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2015,613680
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2016,624767
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2017,615829
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2018,522018
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2019,688270
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2020,196983
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2021,337305
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RO,2022,365220
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,RS,2018,154904
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2014,2908726
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2015,3254265
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2016,3482479
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2017,2305241
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2018,1923202
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2019,2408837
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2020,6188384
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2021,5938600
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SE,2022,6321343
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2012,103746
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2013,100401
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2014,94656
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2015,80533
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2016,101723
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2017,84123
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2018,136139
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2019,130596
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2020,50132
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2021,93831
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SI,2022,123546
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2012,913121
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2013,379541
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2014,500462
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2015,360146
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2016,461650
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2017,504603
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2018,489793
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2019,653374
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2020,220435
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2021,537262
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,SK,2022,867282
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,UK,2012,4645607
01/02/2024 23:00,A,WORLD,Other,N_GE1,NR,UK,2013,4293100
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AL,2017,2548902
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AL,2019,2899942
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AL,2020,1253622
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2012,3601624
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2013,3566219
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2014,4118055
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2015,3736042
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2016,4335665
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2017,4218561
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2018,5189153
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2019,5656134
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2020,4415093
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2021,5413882
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,AT,2022,7392401
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2012,821637
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2013,1455094
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2014,1490912
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2015,1616972
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2016,1853055
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2017,2229309
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2018,2251003
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2019,2674634
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2020,1436603
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2021,1985374
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BE,2022,2697774
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2012,1408500
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2013,1464739
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2014,1315538
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2015,975597
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2016,1215111
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2017,2037509
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2018,1806121
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2019,1570963
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2020,753148
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2021,909479
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,BG,2022,1091802
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2012,3274735
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2013,4608843
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2014,4034697
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2015,4861788
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2016,4330826
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2017,5807621
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2018,5260931
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2019,4480644
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2020,3026731
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2021,3098098
01/02/2024 23:00,A,WORLD,Visits,N_GE1,NR,CH,2022,4157352
